# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2
1.132000000000000028e+02;2.140957734856996453e+01;6.295964693195723072e+01;9.215484762935718388e-01;6.981345363463667408e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.133000000000000114e+02;2.146975768180926636e+01;6.303951136390941201e+01;9.285298074791239475e-01;6.981345363145227689e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.134000000000000057e+02;2.152937899297006652e+01;6.311979398503813599e+01;9.355111386646440819e-01;6.981345363305310747e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.135000000000000000e+02;2.158843837618198691e+01;6.320049088246585711e+01;9.424924698502089582e-01;6.981345363285806904e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.136000000000000085e+02;2.164693295296232378e+01;6.328159812312367904e+01;9.494738010357776092e-01;6.981345363380958569e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.137000000000000028e+02;2.170485987235632663e+01;6.336311175394303064e+01;9.564551322212694329e-01;6.981345363099733525e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.138000000000000114e+02;2.176221631107623367e+01;6.344502780204843617e+01;9.634364634067729138e-01;6.981345363409810489e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.139000000000000057e+02;2.181899947363875469e+01;6.352734227495103880e+01;9.704177945923625481e-01;6.981345363245985980e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.140000000000000000e+02;2.187520659250142430e+01;6.361005116074326793e+01;9.773991257778615882e-01;6.981345363333144038e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.141000000000000085e+02;2.193083492819744862e+01;6.369315042829435924e+01;9.843804569634473367e-01;6.981345363273207261e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.142000000000000028e+02;2.198588176946919859e+01;6.377663602744677718e+01;9.913617881489058536e-01;6.981345363220145539e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.143000000000000114e+02;2.204034443340040994e+01;6.386050388921368182e+01;9.983431193344716181e-01;6.981345363337351784e-02;4.000000000000000000e+00;0.000000000000000000e+00
